taxon,mass_g,source_mass,n,kingdom,phylum,class,order,family,genus,species,confidence,form,subspecies,variety
Testudo_hermanni,2250.0,Quaardvark,1.0,Animalia,Chordata,Testudines,,Testudinidae,Testudo,Testudo hermanni,99,,,
Testudo_horsfieldii,2000.0,Cai_etal_2025,1.0,Animalia,Chordata,Testudines,,Testudinidae,Testudo,Testudo horsfieldii,99,,,
Testudo_kleinmanni,440.0,Cai_etal_2025,1.0,Animalia,Chordata,Testudines,,Testudinidae,Testudo,Testudo kleinmanni,99,,,
Testudo_marginata,5000.0,Cai_etal_2025,1.0,Animalia,Chordata,Testudines,,Testudinidae,Testudo,Testudo marginata,99,,,
Tetanocera_ferruginea,0.009036,Brose_etal_2018,1.0,Animalia,Arthropoda,Insecta,Diptera,Sciomyzidae,Tetanocera,Tetanocera ferriginea,98,,,
Tetartopeus_terminatum,0.002209,Brose_etal_2018,1.0,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Tetartopeus,Tetartopeus terminatus,96,,,
Tetilla_leptoderma,30.0,Brose_etal_2018,1.0,Animalia,Porifera,Demospongiae,Tetractinellida,Tetillidae,Antarctotetilla,Antarctotetilla leptoderma,98,,,
Tetracerus_quadricornis,16840.0,AnAge; Brown_etal_2018; Cai_etal_2025; Faurby_etal_2018; Quaardvark; Smith_2003,6.0,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tetracerus,Tetracerus quadricornis,99,,,
Tetracha_carolina,0.167,DeLong_etal_2018,1.0,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Tetracha,Tetracha carolina,99,,,
Tetracheilostoma_bilineatum,0.6,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Leptotyphlopidae,Tetracheilostoma,Tetracheilostoma bilineatum,99,,,
Tetracheilostoma_breuili,0.7,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Leptotyphlopidae,Tetracheilostoma,Tetracheilostoma breuili,99,,,
Tetracheilostoma_carlae,0.6,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Leptotyphlopidae,Tetracheilostoma,Tetracheilostoma carlae,99,,,
Tetraclita_stalactifera,0.1362,Brose_etal_2018,1.0,Animalia,Arthropoda,Maxillopoda,Sessilia,Tetraclitidae,Tetraclita,Tetraclita stalactifera,99,,,
Tetradactylus_africanus,3.853,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Gerrhosauridae,Tetradactylus,Tetradactylus africanus,99,,,
Tetradactylus_breyeri,2.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Gerrhosauridae,Tetradactylus,Tetradactylus breyeri,99,,,
Tetradactylus_eastwoodae,1.801,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Gerrhosauridae,Tetradactylus,Tetradactylus eastwoodae,99,,,
Tetradactylus_ellenbergeri,2.406,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Gerrhosauridae,Tetradactylus,Tetradactylus ellenbergeri,99,,,
Tetradactylus_seps,7.409,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Gerrhosauridae,Tetradactylus,Tetradactylus seps,99,,,
Tetradactylus_tetradactylus,2.515,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Gerrhosauridae,Tetradactylus,Tetradactylus tetradactylus,99,,,
Tetradactylus_udzungwensis,1.991,Feldman_etal_2016; Meiri_2018,2.0,Animalia,Chordata,Squamata,,Gerrhosauridae,Tetradactylus,Tetradactylus udzungwensis,99,,,
Tetraedron_caudatum,7.02e-10,Brose_etal_2018,1.0,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Hydrodictyaceae,Tetraedron,Tetraedron caudatum,98,,,
Tetraedron_minimum,7.02e-10,Brose_etal_2018,1.0,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Hydrodictyaceae,Tetraedron,Tetraedron minimum,99,,,
Tetragastris_panamensis,740000.0,Brown_etal_2018,1.0,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Tetragastris,Tetragastris panamensis,99,,,
Tetragnatha_extensa,0.01799,Brose_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha extensa,99,,,
Tetragnatha_maxillosa,0.0101,DeLong_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha keyserlingi,98,,,
Tetragnatha_pinicola,0.005458,Brose_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha pinicola,99,,,
Tetragnatha_versicolor,0.05,Brown_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha versicolor,99,,,
Tetragonopterus_anostomus,39.31,fishbase,1.0,Animalia,Chordata,,Characiformes,Characidae,Tetragonopterus,Tetragonopterus anostomus,99,,,
Tetragonopterus_argenteus,40.0,fishbase,1.0,Animalia,Chordata,,Characiformes,Characidae,Tetragonopterus,Tetragonopterus argenteus,99,,,
Tetragonopterus_franciscoensis,55.0,fishbase,1.0,Animalia,Chordata,,Characiformes,Characidae,Tetragonopterus,Tetragonopterus franciscoensis,99,,,
Tetragonurus_atlanticus,777.6,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Tetragonuridae,Tetragonurus,Tetragonurus atlanticus,99,,,
Tetragonurus_cuvieri,1653.0,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Tetragonuridae,Tetragonurus,Tetragonurus cuvieri,99,,,
Tetrahymena_corlissi,1.13e-11,DeLong_etal_2018,1.0,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,Tetrahymena corlissi,99,,,
Tetrahymena_geleii,2.2e-08,Makarieva_2008,1.0,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,Tetrahymena pyriformis,98,,,
Tetrahymena_pyriformis,0.0007143,AndersonGillooly_2017; Brown_etal_2018; Castro_2025; DeLong_etal_2010; DeLong_etal_2010; DeLong_etal_2018; Makarieva_2008,7.0,Chromista,Ciliophora,Oligohymenophorea,Hymenostomatida,Tetrahymenidae,Tetrahymena,Tetrahymena pyriformis,98,,,
Tetralepis_fruhstorferi,20.2,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Tetralepis,Tetralepis fruhstorferi,99,,,
Tetrameryx_shuleri,60000.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Artiodactyla,Antilocapridae,Tetrameryx,Tetrameryx shuleri,99,,,
Tetramorium_caespitum,0.0006275,DeLong_etal_2018; Makarieva_2008,2.0,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tetramorium,Tetramorium caespitum,99,,,
Tetranematichthys_quadrifilis,35.8,Cai_etal_2025,1.0,Animalia,Chordata,,Siluriformes,Auchenipteridae,Tetranematichthys,Tetranematichthys quadrifilis,99,,,
Tetranychus_cinnabarinus,5.95e-06,DeLong_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus urticae,98,,,
Tetranychus_kanzawai,2.11e-06,DeLong_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus kanzawai,99,,,
Tetranychus_urticae,6.464e-06,DeLong_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Tetranychus urticae,98,,,
Tetranychus_viennensis,2.55e-06,DeLong_etal_2018,1.0,Animalia,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,Amphitetranychus,Amphitetranychus viennensis,98,,,
Tetrao_mlokosiewiczi,814.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus mlokosiewiczi,98,,,
Tetrao_parvirostris,2752.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrao,Tetrao urogalloides,98,,,
Tetrao_tetrix,1077.0,AndersonGillooly_2017; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,98,,Lyrurus tetrix tetrix,
Tetrao_urogalloides,2752.0,Cai_etal_2025,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrao,Tetrao urogalloides,99,,,
Tetrao_urogallus,3490.0,AnAge; AndersonGillooly_2017; Cai_etal_2025; Makarieva_2008; Makarieva_2008; Quaardvark; Wilman_etal_2014,7.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrao,Tetrao urogallus,99,,,
Tetraodon_biocellatus,10.0,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Dichotomyctere,Dichotomyctere ocellatus,98,,,
Tetraodon_cutcutia,61.5,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Leiodon,Leiodon cutcutia,98,,,
Tetraodon_lineatus,1228.0,Cai_etal_2025; fishbase,2.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Tetraodon,Tetraodon lineatus,99,,,
Tetraodon_mbu,4650.0,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Tetraodon,Tetraodon mbu,99,,,
Tetraodon_miurus,61.5,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Tetraodon,Tetraodon miurus,99,,,
Tetraodon_nigroviridis,88.3,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Dichotomyctere,Dichotomyctere nigroviridis,98,,,
Tetraodon_palembangensis,129.4,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Tetraodontidae,Pao,Pao palembangensis,98,,,
Tetraogallus_altaicus,2760.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraogallus,Tetraogallus altaicus,99,,,
Tetraogallus_caspius,2511.0,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraogallus,Tetraogallus caspius,99,,,
Tetraogallus_caucasicus,1831.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraogallus,Tetraogallus caucasicus,99,,,
Tetraogallus_himalayensis,2428.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraogallus,Tetraogallus himalayensis,99,,,
Tetraogallus_tibetanus,1489.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraogallus,Tetraogallus tibetanus,99,,,
Tetraophasis_obscurus,855.4,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraophasis,Tetraophasis obscurus,99,,,
Tetraophasis_szechenyii,1053.0,Cai_etal_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraophasis,Tetraophasis szechenyii,99,,,
Tetrapturus_audax,193500.0,Hirt_etal_2017; Quaardvark,2.0,Animalia,Chordata,,Perciformes,Istiophoridae,Kajikia,Kajikia audax,98,,,
Tetrapturus_georgii,21500.0,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Istiophoridae,Tetrapturus,Tetrapturus georgii,99,,,
Tetrastes_bonasia,429.0,AnAge; Cai_etal_2025,2.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes bonasia,99,,,
Tetrastes_sewerzowi,267.3,Cai_etal_2025,1.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrastes,Tetrastes sewerzowi,99,,,
Tetrax_tetrax,833.4,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Otidiformes,Otididae,Tetrax,Tetrax tetrax,99,,,
Tetrix_subulata,0.01463,Brose_etal_2018,1.0,Animalia,Arthropoda,Insecta,Orthoptera,Tetrigidae,Tetrix,Tetrix subulata,99,,,
Tetronarce_peruana,1644.0,fishbase; Froese_2014,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Tetronarce,Tetronarce peruana,99,,,
Tetrorchis_erythrogaster,0.44,Makarieva_2008,1.0,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Tetrorchis,Tetrorchis erythrogaster,99,,,
Teuchocercus_keyi,12.8,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Gymnophthalmidae,Echinosaura,Echinosaura keyi,98,,,
Teuchophorus_calcaratus,0.0002658,Brose_etal_2018,1.0,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,Teuchophorus,Teuchophorus calcaratus,99,,,
Textularia_kattegatensis,1.24e-06,DeLong_etal_2010,1.0,Chromista,Foraminifera,Globothalamea,Textulariida,Textulariidae,Textularia,Textularia kattegatensis,99,,,
Thais_cassandra,0.13,Makarieva_2008,1.0,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Zerynthia,Zerynthia polyxena,98,,,
Thalamita_crenata,33.33,Brose_etal_2018; sealifebase,2.0,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Thalamita,Thalamita crenata,97,,,
Thalassarche_bulleri,2782.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche bulleri,99,,,
Thalassarche_carteri,2129.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche carteri,99,,,
Thalassarche_cauta,3898.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche cauta,99,,,
Thalassarche_chlororhynchos,2716.0,AnAge; Cai_etal_2025; Wilman_etal_2014,3.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chlororhynchos,99,,,
Thalassarche_chrysostoma,3618.0,AnAge; Castro_2025; Hirt_etal_2017; Wilman_etal_2014,4.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche chrysostoma,99,,,
Thalassarche_eremita,3898.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche eremita,99,,,
Thalassarche_impavida,3203.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche impavida,99,,,
Thalassarche_melanophris,3409.0,AnAge; Cai_etal_2025; Quaardvark; Wilman_etal_2014,4.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche melanophris,99,,,
Thalassarche_salvini,3898.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche salvini,99,,,
Thalassarche_steadi,3898.0,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,Thalassarche steadi,99,,,
Thalasseus_elegans,251.0,AnAge,1.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus elegans,99,,,
Thalasseus_maximus,373.0,AnAge,1.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus maximus,99,,,
Thalasseus_sandvicensis,250.0,AnAge,1.0,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,Thalasseus sandvicensis,99,,,
Thalassia_hemprichii,0.26,Brown_etal_2018,1.0,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Thalassia,Thalassia hemprichii,98,,,
Thalassia_testudinum,0.4868,Brown_etal_2018,1.0,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Thalassia,Thalassia testudinum,97,,,
Thalassina_anomala,130.0,sealifebase,1.0,Animalia,Arthropoda,Malacostraca,Decapoda,Thalassinidae,Thalassina,Thalassina anomala,99,,,
Thalassiosira_antarctica,1.182e-11,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira antarctica,98,,,
Thalassiosira_australis,2.57e-12,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira australis,99,,,
Thalassiosira_fluviutilis,7.17e-10,DeLong_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra weissflogii,94,,,
Thalassiosira_frenguelliopsis,3.54e-12,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira frenguelliopsis,99,,,
Thalassiosira_gracilis,1.089e-11,Brose_etal_2018; Brose_etal_2018,2.0,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus gracilis,98,,,
Thalassiosira_gravida,5.2e-12,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira gravida,99,,,
Thalassiosira_lentiginosa,6.35e-11,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus lentiginosus,98,,,Coscinodiscus lentiginosus lentiginosus
Thalassiosira_nordenskioeldii,8.432e-09,Brose_etal_2018; DeLong_etal_2018,2.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii,99,,,
Thalassiosira_pseudonana,1.008e-11,Castro_2025,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira pseudonana,99,,,
Thalassiosira_ritscheri,6.44e-11,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus ritscheri,98,,,
Thalassiosira_rotula,2.89e-10,Castro_2025,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira rotula,99,,,
Thalassiosira_trifulta,5.87e-12,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira trifulta,99,,,
Thalassiosira_tumida,6.54e-11,Brose_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus tumidus,98,,,Coscinodiscus tumidus tumidus
Thalassiosira_weissflogii,2.313e-09,DeLong_etal_2018,1.0,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Conticribra,Conticribra weissflogii,98,,,
Thalassodendron_ciliatum,0.44,Brown_etal_2018,1.0,Plantae,Tracheophyta,Liliopsida,Alismatales,Cymodoceaceae,Thalassodendron,Thalassodendron ciliatum,99,,,
Thalassodendron_pachyrrizum,0.58,Brown_etal_2018,1.0,Plantae,Tracheophyta,Liliopsida,Alismatales,Cymodoceaceae,Thalassodendron,Thalassodendron pachyrhizum,96,,,
Thalassoica_antarctica,696.0,Nunn_1998,,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Thalassoica,Thalassoica antarctica,99,,,
Thalassoma_ballieui,66.1,Pauly_2024,1.0,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,Thalassoma ballieui,99,,,
Thalassoma_bifasciatum,152.0,fishbase,,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,Thalassoma bifasciatum,99,,,
Thalassoma_purpureum,1210.0,fishbase,1.0,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,Thalassoma purpureum,99,,,
Thalassoma_quinquevittatum,81.0,Cai_etal_2025,1.0,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,Thalassoma quinquevittatum,99,,,
Thalassophis_anomalus,152.0,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Elapidae,Hydrophis,Hydrophis anomalus,96,,,
Thalassophryne_nattereri,9.2,Viana_2016,,Animalia,Chordata,,Batrachoidiformes,Batrachoididae,Thalassophryne,Thalassophryne nattereri,99,,,
Thalassornis_leuconotus,702.9,Lislevand_etal_2007; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Anseriformes,Anatidae,Thalassornis,Thalassornis leuconotus,99,,,
Thalessa_savignyi,0.08309,Brose_etal_2018,1.0,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Tylothais,Tylothais savignyi,98,,,
Thalestris_rufovalescans,0.00021,Brose_etal_2018,1.0,,,,,,,,,,,
Thalia_democratica,1.391,Castro_2025; Pata_2025,2.0,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Thalia,Thalia democratica,99,,,
Thalia_rhomboides,8.76,Pata_2025,1.0,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Thalia,Thalia rhomboides,99,,,
Thallomys_loringi,81.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Thallomys,Thallomys loringi,99,,,
Thallomys_nigricauda,124.7,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Thallomys,Thallomys nigricauda,99,,,
Thallomys_paedulcus,87.82,AnAge; Cai_etal_2025; Faurby_etal_2018; Quaardvark; Smith_2003,5.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Thallomys,Thallomys paedulcus,99,,,
Thallomys_shortridgei,72.0,Faurby_etal_2018,1.0,Animalia,Chordata,Mammalia,Rodentia,Muridae,Thallomys,Thallomys shortridgei,99,,,
Thalpomys_cerradensis,24.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Thalpomys,Thalpomys cerradensis,99,,,
Thalpomys_lasiotis,24.0,Faurby_etal_2018; Smith_2003,2.0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Thalpomys,Thalpomys lasiotis,99,,,
Thalurania_colombica,4.7,Castro_2025; Wilman_etal_2014,2.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,Thalurania colombica,99,,,
Thalurania_fannyi,4.45,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,Thalurania colombica,98,,Thalurania colombica fannyae,
Thalurania_furcata,4.19,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,Thalurania furcata,99,,,
Thalurania_glaucopis,4.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,Thalurania glaucopis,99,,,
Thalurania_ridgwayi,3.8,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Eupherusa,Eupherusa ridgwayi,98,,,
Thalurania_watertonii,4.6,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Thalurania,Thalurania watertonii,99,,,
Thamnaconus_hypargyreus,101.6,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Monacanthidae,Thamnaconus,Thamnaconus hypargyreus,99,,,
Thamnaconus_modestus,758.4,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Monacanthidae,Thamnaconus,Thamnaconus modestus,99,,,
Thamnaconus_septentrionalis,630.0,fishbase,1.0,Animalia,Chordata,,Tetraodontiformes,Monacanthidae,Thamnaconus,Thamnaconus septentrionalis,99,,,
Thamnaconus_tessellatus,133.2,Cai_etal_2025,1.0,Animalia,Chordata,,Tetraodontiformes,Monacanthidae,Thamnaconus,Thamnaconus tessellatus,99,,,
Thamneus_rostratus,0.006256,Castro_2025,1.0,Animalia,Arthropoda,Malacostraca,Amphipoda,Thamneidae,Thamneus,Thamneus rostratus,99,,,
Thamnistes_anabatinus,20.7,Wilman_etal_2014,1.0,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Thamnistes,Thamnistes anabatinus,99,,,
Thamnodynastes_almae,47.3,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes almae,99,,,
Thamnodynastes_ceibae,42.9,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes ceibae,99,,,
Thamnodynastes_chaquensis,95.8,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes chaquensis,99,,,
Thamnodynastes_chimanta,19.8,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes chimanta,99,,,
Thamnodynastes_corocoroensis,5.4,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes corocoroensis,99,,,
Thamnodynastes_dixoni,31.8,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes dixoni,99,,,
Thamnodynastes_duida,22.9,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes duida,99,,,
Thamnodynastes_gambotensis,31.2,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes gambotensis,99,,,
Thamnodynastes_hypoconia,56.6,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes hypoconia,99,,,
Thamnodynastes_lanei,56.1,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes lanei,99,,,
Thamnodynastes_longicaudus,50.0,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes longicauda,96,,,
Thamnodynastes_marahuaquensis,16.1,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes marahuaquensis,99,,,
Thamnodynastes_pallidus,22.3,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes pallidus,99,,,
Thamnodynastes_paraguanae,47.2,Feldman_etal_2016,1.0,Animalia,Chordata,Squamata,,Colubridae,Thamnodynastes,Thamnodynastes paraguanae,99,,,
